1.4543895, 112.51775, 24.628550, 6.1139302, 547.33002, 1.3079836, 3.0004287, .31252494, 3.6084049, .39497992, 19.377485, 1567.4374
1.4601732, 105.89013, 24.621038, 6.7281241, 616.59656, .68079191, 2.5548296, .33384284, 9.7022257, .41604212, 12.790641, 1467.9673
1.3200893, 182.66068, 23.505320, 4.5843935, 405.99585, 1.0948668, 2.0915661, .23088631, 18.378773, .41315150, 15.357955, 1148.2983
1.3588947, 183.21724, 23.525629, 3.5061595, 253.30348, 1.1911073, 1.8389050, .23423356, 12.887519, .47094741, 11.566110, 1349.8046
1.4373733, 176.37256, 24.521986, 2.8130479, 533.81702, 1.3968283, 2.0449715, .19848068, .79337049, .70137280, 36.095249, 1624.5593
1.2673868, 133.17560, 24.352541, 2.7271574, 478.10870, 1.4497852, 2.0876575, .10559436, 10.487602, .83936298, 9.6491852, 1633.6920
1.0926237, 148.56508, 23.781818, 4.0961533, 501.45282, 1.6202902, 2.7260697, .20408566, 11.261994, .87325448, 7.7486625, 1643.2068
1.0966741, 138.21898, 23.662703, 3.6014080, 613.53033, 1.2783359, 3.1976597, .17231533, 4.5135803, .93313855, 7.8390846, 1951.7882
1.2283928, 130.89392, 24.177940, 7.8637505, 220.50508, .87187207, 3.8268147, .25763029, .89784443, .85664845, 12.757359, 1254.7448
1.3281491, 163.64944, 23.709299, 7.7107606, 330.88327, .95077217, 4.4401803, .16164528, 3.5558398, .68423009, 13.770843, 995.12244
1.2784257, 165.52068, 25.117743, 6.2598801, 650.75031, 1.7858638, 1.9126607, .24221879, 1.4997561, .99736309, 10.536402, 1595.4076
1.2895656, 145.72467, 24.997835, 7.9125562, 546.54205, 1.3414062, 1.9852027, .39153424, 1.9142513, .92589056, 9.8349714, 1402.3844
1.3934759, 110.97354, 25.260725, 6.4460139, 646.62970, 1.6940136, 1.1368963, .28148341, 10.534232, .85668856, 8.0263710, 1422.8208
1.3447344, 155.25586, 26.047403, 8.3647833, 681.95477, 1.2415015, .95079362, .49167070, 13.034802, .69846803, 8.4600697, 1585.7119
1.2151418, 177.28670, 25.952017, 6.6670432, 506.96552, 1.0184900, .35029528, .40080985, 19.329788, .97057974, 7.0406384, 1307.2184
1.2262863, 156.76707, 26.038691, 6.5553985, 441.87997, 1.1802653, .28162360, .36992943, 10.899795, .78550768, 7.3415036, 928.55499
1.2278333, 181.33615, 24.228138, 8.2502050, 643.90210, .69466436, .55784535, .18840106, 4.4075193, .60353506, 18.736879, 1619.3950
1.3386831, 127.55157, 24.604458, 5.3546877, 397.10867, .84592640, 1.7898842, .22572649, 7.9262881, .33792457, 27.165695, 1914.7006
1.4199700, 120.32774, 23.961353, 3.3250270, 563.61389, 1.5153430, 4.5380688, .35003287, 1.8036897, .57415092, 15.123087, 769.71661
1.2898571, 131.22430, 25.073511, 3.7569892, 29.967287, 1.3337574, 1.6305212, .37262636, 15.860434, .43756375, 9.4466419, 1474.2606
1.3693136, 120.13875, 25.534883, 6.7784390, 304.57458, .95165962, .21288103, .43383217, 15.945660, .44499066, 25.275696, 973.95325
1.3267465, 175.15613, 25.553902, 3.3429248, 465.59546, 1.0432270, 1.8983207, .40207475, 4.2816820, .38463867, 13.779540, 745.90283
1.2697890, 122.53658, 24.577362, 5.4181376, 563.19788, .68685228, 2.3363874, .24648830, 4.9856772, .35979295, 18.342455, 1035.9742
1.3842945, 102.45635, 24.770164, 4.9949989, 597.47266, .67556286, .50969309, .28190631, 6.7327442, .36106914, 20.266478, 1805.2073
1.3897204, 120.53012, 25.328482, 4.7056842, 603.27747, .39662004, 1.4189622, .25262854, 2.8152232, .41390148, 26.008783, 1707.8082
1.4355385, 144.86263, 24.958824, 7.9954343, 614.93738, .46313280, .67451680, .25468650, 3.9342229, .30554131, 48.814053, 1490.2134
1.2923509, 159.04935, 24.619158, 5.4802589, 613.93445, .27788088, .69302094, .20461217, 13.505850, .27193007, 41.375870, 1406.0701
1.3122175, 131.55569, 24.872000, 2.9674907, 455.99069, .76242489, .81867480, .13580629, 13.952317, .32842728, 29.808136, 1504.9955
1.3286419, 113.39371, 24.800966, 4.8316183, 430.14282, 1.0277604, .55187345, .21315432, 13.540477, .72137517, 12.787571, 621.11450
1.2037040, 96.061882, 24.411201, 4.4994717, 596.45636, 1.1985632, .73548466, .10930000, 11.675423, .54794902, 11.309709, 822.97382
1.2676163, 89.574272, 25.190393, 6.0675578, 575.04578, .94524145, 1.1921027, .20551834, 6.9372745, .30421540, 25.984791, 945.17029
1.2017218, 94.983017, 25.220932, 8.4283991, 643.45343, .68653429, 1.6264611, .24423838, 15.197516, .30170235, 16.316048, 792.06287
1.1790187, 125.82451, 24.762056, 6.7665100, 396.28192, .53714210, 3.3066082, .20180535, 18.423582, .33886752, 16.062466, 421.87741
1.3028169, 147.08914, 25.088928, 6.5880418, 516.34015, .90866196, 3.3998723, .12536173, 16.297497, .40110940, 17.515076, 739.00568
1.2669532, 173.75540, 23.980719, 6.5448847, 96.170532, 1.2912233, 1.1335790, .26406536, 14.251658, .77750075, 8.9207287, 628.50677
1.3655207, 175.90430, 25.096729, 2.0591011, 255.47057, 1.0272557, .45153674, .17520231, 11.123656, .49728236, 34.071079, 1220.2307
1.3664509, 166.98911, 25.839769, 3.6876538, 434.20917, .53237718, 1.4171264, .20112881, 14.975025, .43184498, 28.439779, 697.32477
1.3215665, 172.36440, 25.715996, 7.3228860, 485.13931, .57434714, .86685222, .29382721, 9.7683897, .96134883, 9.9227371, 1302.7661
1.2345309, 140.05670, 25.089699, 1.4519829, 562.85016, .78240150, 1.7835978, .17364049, 13.586512, .45764023, 12.153842, 1554.4675
1.3131020, 176.20473, 25.088703, 1.3991383, 302.56256, .92566627, .55073673, .14089034, 12.118299, .36928135, 34.492165, 1260.4255
1.2226820, 167.84950, 25.584494, 3.8240190, 116.80037, 1.4264156, .56624365, .23400939, 10.355094, .63314319, 10.013874, 1283.0623
1.1879121, 169.43774, 24.972385, 7.4682250, 119.53434, 1.5098637, 1.3428456, .27933323, 15.721487, .59121507, 9.0092163, 1181.4856
1.2742844, 164.65857, 24.963491, 5.4994035, 207.97571, 1.2130868, 1.1432029, .33046731, 9.0215998, .61072135, 10.800535, 1016.8751
1.2192962, 183.72072, 24.601658, 5.1390786, 343.57135, .64869153, 1.7803925, .38481817, 19.750298, .33781421, 11.247574, 1577.1625
1.3240930, 162.60599, 24.754145, 8.6615028, 209.10103, .96063465, .58210176, .26521668, 14.279107, .61272705, 12.371194, 1222.3962
1.2554440, 147.61977, 24.217354, 8.2185783, 289.26016, 1.1636001, 2.4156659, .22139539, 12.585823, .63653117, 8.2002735, 861.52429
1.2458446, 146.43190, 23.609020, 8.1210461, 441.51752, 1.7784492, 2.9638515, .42319179, 17.765488, .61944938, 7.6484084, 936.79047
1.1807802, 163.71797, 24.160219, 8.2013435, 545.40295, 1.0561916, 2.2406647, .42176351, 7.0778441, .30081514, 13.164005, 606.33771
1.1959603, 142.67287, 24.401802, 5.0980296, 512.08868, 1.4489763, 3.4442666, .44285202, 1.5148633, .38611263, 11.056952, 728.52209
1.1891706, 146.51534, 24.944101, 4.6761570, 393.17520, 1.3292907, 4.1236949, .48009691, 5.5900092, .53429013, 8.9568825, 1250.5211
1.3000524, 173.09619, 24.313820, 4.2042766, 557.72015, 1.4049017, 1.3245078, .20763913, 13.959867, .42768604, 20.255373, 442.10260
1.4231733, 109.69855, 25.599945, 7.1269398, 579.20258, 1.2727963, 1.1893631, .22094992, 6.0402894, .47036615, 27.313972, 809.60065
1.3893265, 104.45009, 24.672939, 7.6465693, 536.93829, 1.2967277, 1.1124971, .24272737, 3.6939707, .53360337, 17.693504, 951.64673
1.3467159, 114.42862, 25.083069, 7.0659370, 493.76340, 1.3248879, 1.9894466, .27777061, 4.0213494, .56160057, 11.296198, 1056.6388
1.1488292, 111.07227, 24.145468, 4.8349428, 696.80060, 1.2290624, .97078341, .22508028, 9.1467066, .44146410, 8.5903664, 1432.9512
1.3018169, 144.17148, 23.923983, 5.4462800, 291.93234, .79602045, 3.1357112, .26848060, 8.3216295, .32209831, 23.510244, 524.84570
1.4456428, 167.18639, 24.539520, 6.5691204, 436.55106, .41981959, 1.6070660, .13525024, 5.6354656, .37530112, 66.787827, 1326.9471
1.3452445, 164.94321, 24.039623, 5.1597104, 558.27661, .65253317, 1.3514740, .11533085, 2.5441303, .42012486, 28.674559, 876.71796
1.2782625, 159.10410, 25.048697, 4.0383282, 438.39557, 1.0041914, 1.4390320, .30860922, 8.1524658, .56455827, 17.677967, 1101.1855
1.2674158, 142.48239, 24.747200, 4.2679210, 277.17621, .87860370, 2.0943842, .20929405, 4.7306471, .75057167, 8.8400612, 1071.4924
1.2147093, 162.04086, 23.805870, 5.3303585, 304.62115, 1.2529523, 3.1643689, .40471774, 6.7506547, .72722328, 6.5783172, 1288.4558
1.1722728, 138.98041, 23.610886, 2.9296868, 204.17468, 1.6094602, 4.5752187, .34486866, 10.765727, .82541829, 5.8763599, 1370.7999
1.1488079, 137.26329, 23.333876, 3.5858288, 280.45233, 1.7088487, 4.0778432, .32162669, 7.5763230, .65347850, 7.6966529, 1327.9210
1.2811688, 144.34781, 23.859671, 2.4878893, 360.09100, 1.6811603, 2.7606127, .27707058, 6.7993684, .65166372, 9.4030714, 1699.9531
1.3080032, 146.77193, 23.454697, 1.8478589, 374.10849, 1.3512378, 2.6462007, .33439484, 1.1906838, .40256840, 17.916077, 960.22534
1.3509439, 146.46103, 24.052162, 3.3958328, 554.98450, 1.2423477, 4.1341186, .25296167, 4.1688356, .50645941, 13.498003, 1583.4994
1.2741821, 158.71130, 24.547689, 3.9319758, 692.75995, .74187589, 4.1858726, .23255053, 1.5987179, .40153855, 21.080803, 1524.7994
1.3123610, 153.22061, 24.097609, 1.0525336, 585.64703, 1.2040279, 3.9194043, .22476813, 6.0350451, .76873153, 9.6123362, 1210.7386
1.3332732, 165.29587, 23.894854, 3.9894888, 243.68066, 1.2147505, 3.1558301, .38068816, 1.7626376, .78744614, 12.941970, 725.90778
1.4002018, 125.97539, 24.683918, 7.1720171, 249.43468, 1.1901857, 3.9080043, .33931920, 5.8671222, .94941539, 8.1831713, 1012.1289
1.1815844, 151.24930, 24.668371, 5.0965290, 172.96480, .96801704, 4.4288158, .19982064, 5.1620688, .96380419, 6.6585498, 1238.2009
1.1049289, 159.58667, 24.929552, 6.3865833, 252.14513, 1.1577427, 4.5777555, .27765048, 6.6982636, .94915867, 6.8100753, 1102.2222
1.1896334, 164.76611, 24.865915, 5.1974931, 298.02640, .80454338, 4.8570895, .23651168, 1.9584178, .89996588, 6.9706526, 1133.5046
1.1656359, 173.73059, 24.813643, 4.3290048, 125.35802, 1.1661819, 4.4278374, .29404190, 4.8738165, .79535073, 8.3786507, 1168.7869
1.2613504, 157.03716, 24.715029, 3.7143908, 142.45963, 1.0196885, 4.4416056, .16863807, 2.8102510, .85609406, 10.921701, 1034.9670
1.2666695, 145.90506, 24.236277, 6.8766632, 46.268181, 1.2431860, 4.0781670, .17198399, 5.8300409, .78981131, 9.9566422, 1343.3896
1.2204636, 141.54724, 23.529713, 8.3724680, 27.831600, 1.0079604, 4.4854550, .17113760, 6.9026961, .57356220, 9.4438362, 1130.5178
1.3697405, 119.27033, 24.182985, 6.5704556, 158.50052, 1.4441118, 3.4836168, .19423929, 6.7127080, .88600034, 8.2479076, 1595.6956
1.3382949, 127.89655, 23.396093, 4.9151158, 238.95381, 1.1589038, 3.0214789, .31110474, 5.1286478, .71831638, 9.4443903, 1461.8666
1.4106867, 114.88509, 24.189413, 6.7875910, 314.20175, .97834980, 2.9444354, .40055546, 6.4648733, .48066175, 13.662333, 1357.5095
1.3080094, 115.95876, 24.881611, 6.6240435, 86.337830, .89086986, 2.4502466, .36700982, 1.8593321, .23880517, 23.784712, 1521.3425
1.2189605, 89.858521, 25.442587, 5.4274879, 277.71194, 1.5860205, 1.9580760, .36916357, 1.9268810, .34815943, 9.9102802, 1198.9612
1.3397822, 115.97778, 25.471827, 5.2259407, 33.464767, 1.1121345, 2.0420771, .34470487, 7.9123826, .55849504, 13.560478, 953.68054
1.1446460, 165.14583, 24.776096, 5.3206992, 89.556892, .90638965, 3.4605162, .31367049, 1.5872138, .47548407, 12.783555, 1798.5737
1.2350526, 117.78310, 25.243467, 5.7356153, 535.28534, .58835977, 2.0589464, .14330955, 3.8106813, .63061249, 12.654716, 1453.4250
1.3087983, 166.60202, 24.947193, 6.1862359, 249.87059, .48753607, 2.2697771, .15860090, 2.8041983, .67551887, 16.900843, 1346.1914
1.2417867, 154.27919, 24.674131, 4.5434194, 355.89111, 1.3906411, 1.0781281, .22223759, 5.2009354, .55699760, 9.8828735, 857.69116
1.1777421, 112.97253, 23.653088, 6.0082874, 167.20711, .67123830, 1.2373252, .19807136, 10.891376, .34629312, 13.807092, 779.04095
1.2062788, 132.55829, 23.545534, 6.9736667, 63.145206, .80409789, 1.1276776, .15093426, 8.7474384, .42890757, 17.023073, 827.10486
1.3358353, 105.01019, 25.082741, 7.1962852, 39.759731, .95677251, .48217395, .28515235, 3.5514781, .31309283, 37.749569, 932.15967
1.2571338, 115.29039, 24.472309, 7.1899328, 202.59428, .84432220, 1.3530869, .25433838, 4.4405360, .39779285, 24.745163, 1033.4475
1.3276379, 137.33473, 24.139439, 5.7831373, 94.736824, .62721097, 1.2599585, .17696123, 4.5299301, .34060973, 42.401413, 1009.2259
1.4144107, 132.30273, 23.942715, 8.0627756, 171.35466, .86966640, 1.9159476, .16118017, 1.4732785, .50719362, 22.325310, 1127.8235
1.3316920, 143.91010, 24.145477, 6.2876201, 343.72949, 1.0099689, .74528027, .17811155, 2.0524223, .57457060, 34.152985, 975.54297
1.4233598, 145.63506, 23.925488, 5.6643877, 545.86108, 1.5829505, .46103004, .33507344, 2.8239892, .57571292, 14.336310, 811.25012
1.4768368, 155.54807, 24.738611, 6.2537222, 733.17468, 1.4323089, 1.7897525, .13112116, 7.7315416, .72939694, 15.229359, 1581.0034
1.3007694, 153.49751, 24.155907, 8.0113420, 582.47424, 1.4181240, 3.3642540, .17813963, 2.0572186, .38893080, 23.580748, 1315.0203
1.1605487, 158.88417, 24.142839, 8.3773470, 549.83490, 1.1949636, 3.4814553, .22048354, 1.0869739, .34165192, 38.308208, 1490.5856
1.1910763, 173.60286, 24.193806, 8.2106228, 556.00220, 1.3785754, 3.2863317, .19348618, 7.0455041, .29693687, 19.349108, 1690.7598
1.1939372, 176.23940, 25.708523, 7.1371946, 477.56314, .89064622, 1.9015044, .35269153, 16.746025, .36624008, 9.9815254, 1690.4500
1.2247937, 143.69995, 25.336535, 7.7962155, 527.28101, 1.3284954, 3.7069716, .38373476, 9.6805582, .39693850, 9.0589314, 1672.6687
1.2212232, 157.51797, 24.369865, 8.3363514, 387.60934, 1.0326383, 4.2571840, .33454114, 10.357321, .68736964, 9.2143764, 1539.6373
1.4264556, 119.01038, 24.565166, 5.8819704, 517.76086, 1.6349114, 2.8044999, .11331099, 5.1301622, .48256883, 17.696205, 768.88422
1.2772188, 96.787163, 25.302555, 3.4602673, 717.04047, 1.0177349, 2.5293088, .16044831, 14.839942, .66931456, 10.193872, 1890.5579
1.2317483, 110.41119, 24.455112, 7.5221701, 538.23383, 1.4094089, 2.0547595, .17423841, .70587540, .62530959, 27.256872, 1001.9926
1.1667609, 100.25072, 24.623564, 4.2075310, 288.52457, .93183994, 3.4379873, .33854187, 4.6484509, .66712397, 7.3960485, 1209.2926
1.0916934, 102.90247, 24.722496, 6.8244934, 93.394379, 1.0174993, 4.0685897, .40235546, .94541532, .49241525, 12.139095, 972.40131
1.0780606, 124.79420, 23.464285, 7.7129822, 110.82613, .92049116, 2.5360179, .48042941, 9.2292891, .59737986, 7.9289708, 441.36917
1.1317865, 115.42123, 24.518444, 7.0713339, 167.86649, .85426885, 2.7991850, .43505546, 8.5326214, .36005840, 7.5455427, 740.15454
1.1567888, 107.13336, 25.108656, 4.8274283, 352.60052, .94408941, 2.9402947, .39605999, 8.0120792, .31910259, 11.631824, 1057.5063
1.1784333, 140.41177, 24.663937, 3.2052999, 394.48337, 1.0809808, 1.7480839, .32624608, 5.9038038, .49173567, 7.4085879, 527.30640
1.4029877, 173.70848, 23.470938, 2.2933075, 703.87872, .85761327, 1.3232818, .35785294, 7.5209174, .27871269, 25.418243, 443.60675
1.4780775, 131.65833, 24.682112, 3.2229724, 549.68451, .54930192, 1.5141314, .11103444, 13.990955, .40516102, 32.846046, 819.87720
1.4118974, 143.85574, 24.174053, 3.8318956, 353.50946, .91578400, 2.0466044, .18370293, 14.346629, .59725904, 13.678947, 625.50891
1.2291689, 155.14810, 23.557261, 1.7118738, 315.38159, .70541561, 4.6227427, .16807882, 8.7588186, .53862017, 11.592548, 1207.2029
1.3093382, 166.51883, 23.605244, 4.5611115, 269.00125, .73266792, 3.1772544, .18226439, 2.0242748, .61463660, 13.645324, 793.58118
1.2059753, 140.48883, 23.492920, 6.4120326, 298.91263, 1.6685500, 1.3268927, .14006899, 6.5312033, .53598422, 12.206585, 1162.0294
1.2971823, 111.31821, 24.045475, 5.7040710, 364.98090, 1.6309000, .75786102, .11085293, 3.5957096, .50885963, 16.778236, 1178.3743
1.4621630, 141.23312, 24.737402, 2.9631264, 241.65739, 1.5528237, 1.7601293, .20250437, 1.4702470, .86259210, 20.941391, 637.20532
1.2408516, 174.43304, 24.214657, 2.9642026, 216.40237, 1.3541807, 1.2104681, .26684389, .92216039, .39131984, 23.547228, 1237.1218
1.3250753, 163.22575, 25.171799, 3.9740272, 502.84094, .70364726, .94780952, .37597921, 11.612102, .48975754, 11.110656, 1233.0923
1.0660655, 126.44867, 25.112770, 3.1919975, 537.66290, 1.3913769, 2.3926711, .41813132, 10.924298, .72929686, 5.4159756, 771.97852
1.1020982, 144.38426, 25.710402, 4.7006354, 623.87982, 1.5305189, .96874136, .13979658, 11.121069, .85139120, 7.4780607, 881.38708
1.2131304, 140.81348, 24.586700, 1.7811054, 643.66144, 1.2371353, 2.1276162, .26286384, 12.081181, .84919930, 5.8146229, 455.83206
1.3992894, 170.76300, 23.778538, 2.9201264, 201.27458, .25460905, .45956028, .26701245, 12.610605, .35847694, 39.032730, 1320.7698
1.3176386, 148.80115, 23.711334, 2.9933484, 274.30695, .74303031, .58808911, .23277849, 4.2895679, .45550135, 20.273520, 997.10779
1.2971041, 157.49298, 23.458960, 1.6091684, 183.74020, .53616893, 2.1178098, .14142962, 7.4940939, .43168965, 16.896881, 1414.4496
1.4566290, 158.73074, 24.365131, 3.4159517, 76.657135, .57982135, 1.2417202, .22613853, 2.9422948, .34885040, 51.258141, 1580.3479
1.4233216, 156.40115, 24.264414, 5.3454461, 178.76802, .48320419, .69511670, .22028625, 3.3772562, .46571580, 75.020897, 1803.9423
1.3909880, 176.99408, 23.639189, 6.3679571, 274.29663, .70731759, .55100471, .18751979, 2.6282229, .37433061, 73.504906, 1750.7999
1.3024193, 154.43697, 23.675667, 7.5440402, 179.19882, .58043700, 1.3180468, .35209048, 9.5291796, .25897738, 24.046827, 1534.1677
1.4213660, 167.47716, 24.717930, 7.6813431, 261.49109, .49558878, 3.4254453, .21581918, 6.1460652, .33847687, 20.093435, 1154.9796
1.4689220, 182.66379, 24.020800, 7.3377328, 64.022156, 1.1337773, 3.2113712, .13515994, 3.0770345, .75012022, 21.330648, 1316.6074
1.3774625, 168.67322, 24.318821, 6.3449507, 343.02597, .67279327, 1.8951807, .15788487, 8.3597145, .61155218, 17.021000, 1582.5350
1.3486104, 179.49982, 23.840633, 7.8047800, 35.444649, .68283397, 2.6696911, .31697878, 1.2551455, .80780721, 22.723335, 1779.9312
1.3784363, 162.97714, 24.304771, 7.4656558, 250.89296, 1.0982058, 2.1644878, .28420493, .95304894, .58515137, 22.242958, 1917.4010
1.2086912, 150.75046, 24.855703, 6.0655284, 159.98227, 1.1349453, .81433254, .39450455, 5.5970926, .54826140, 7.1791878, 1599.8531
1.3593068, 115.01614, 24.985411, 6.5129061, 114.30900, 1.1197379, .44630042, .34643176, .80714548, .70346051, 26.199492, 1778.3033
1.2389812, 107.82509, 24.842995, 7.4862113, 266.96570, 1.5162973, 2.5138628, .28249454, 4.7047958, .67340654, 7.4094148, 1710.2504
1.2732370, 151.73607, 24.129635, 7.0112152, 433.94257, 1.7359786, 3.2928166, .14114366, 5.8107038, .89529753, 8.0504303, 1527.6567
1.3602765, 151.43942, 24.312288, 7.4176393, 614.77197, 1.7004689, 3.3273160, .15695742, 3.6287572, .83500540, 12.088108, 1672.4504
1.5162618, 149.06604, 24.835220, 3.1992612, 566.06183, .53260565, 3.9339883, .10000946, 12.947189, .43212482, 32.012306, 1879.3252
1.4999239, 180.94928, 24.382921, 2.1041026, 507.30237, .44686684, 3.5117836, .15305328, 10.700512, .51490259, 31.703270, 1297.5427
1.4631069, 180.63321, 24.319019, 1.8104523, 618.75256, .58869755, 3.6464005, .18347156, 7.7127657, .41720241, 31.683329, 1116.7091
1.3147190, 143.76903, 24.367737, 3.2621300, 486.47870, 1.2177317, 1.1628296, .16520792, 15.092826, .83217293, 10.814352, 1720.0754
1.2743204, 157.47827, 24.596716, 1.6301471, 381.10434, 1.3431782, 1.9368430, .18655825, 18.164433, .81985307, 7.0297923, 1914.3213
1.2201722, 164.98022, 24.116413, 1.1189821, 240.53877, 1.6555960, 1.4911253, .27769870, 19.415827, .73688060, 7.5327721, 1518.8169
1.2413673, 170.56659, 23.833279, 4.0770435, 207.36977, 1.2566561, 2.1956422, .23937091, 18.406435, .68050337, 9.8069658, 1874.1832
1.2414224, 141.47556, 25.273672, 4.5097761, 407.35535, 1.6114913, 4.7753344, .36236912, 5.8549600, .41463879, 12.822495, 421.95886
1.3657128, 181.71640, 23.428600, 6.2967386, 277.11536, .90179485, 4.5041299, .24706003, 3.0795557, .62466443, 14.048037, 502.72186
1.2898169, 166.34134, 23.604368, 6.0644660, 251.66805, 1.0559081, 3.4957995, .30971488, 2.0391543, .71451211, 13.268860, 437.04694
1.3676128, 181.02592, 24.570475, 6.5903306, 147.50885, 1.1867994, 3.1657212, .38523859, 10.016137, .89581978, 8.7640419, 524.97028
1.3369513, 162.57669, 23.846041, 6.5683866, 367.49307, .59175390, 3.3694708, .44266087, 14.138443, .65050453, 10.479836, 568.70996
1.3096007, 157.36047, 25.003674, 6.3272715, 490.69226, .78096068, .79201806, .37642258, 6.8638377, .30779490, 23.615206, 1310.3816
1.1558340, 176.52338, 23.463623, 7.4146953, 63.210510, .52331895, 1.4407147, .24286243, 6.5059891, .72983813, 7.6890402, 1987.2526
1.2634728, 158.49617, 24.001078, 5.5613222, 351.04468, .72031081, 4.5402374, .29971114, 3.2453971, .52883673, 13.287601, 820.12903
1.1674843, 156.66161, 23.666769, 4.9923139, 170.84880, 1.0912398, 1.0469719, .29826784, 8.2662497, .49387950, 9.5746632, 1158.4143
