-.10747301E-03, -.26809913E-03, .55264311E-04, .16655903E-08, .27893641E-03, .29817900E-05, .16292822E-05, .48049288E-02, .50730277E-02, .83865696, 1.7202914, 9.4005537, .12200173, .72592840E-01, .34665325E-04
-.19605647E-03, -.26324671E-03, .55264311E-04, .16653086E-08, .55187941E-03, .28323898E-05, .15479031E-05, .45669288E-02, .48301751E-02, .83846098, 1.7198944, 9.4005537, .12245586, .91099322E-01, .43311378E-04
-.21775352E-03, -.26520650E-03, .55264311E-04, .16649065E-08, .61562099E-03, .27611716E-05, .15093474E-05, .44551617E-02, .47203680E-02, .83824325, 1.7194537, 9.4005537, .12291369, .97547822E-01, .45968260E-04
-.17654583E-03, -.26371342E-03, .55264311E-04, .16645058E-08, .49257360E-03, .26615955E-05, .14552544E-05, .42973617E-02, .45610750E-02, .83806658, 1.7190958, 9.4005537, .12349562, .97997703E-01, .45949535E-04
-.15231935E-03, -.25306840E-03, .55264311E-04, .16641737E-08, .43013479E-03, .24682010E-05, .13497910E-05, .39878231E-02, .42408919E-02, .83791417, 1.7187873, 9.4005537, .12400187, .86155735E-01, .39886392E-04
-.16969487E-03, -.29799104E-03, .55264311E-04, .16638543E-08, .43741855E-03, .28201716E-05, .15425652E-05, .45593795E-02, .48573706E-02, .83774447, 1.7184436, 9.4005537, .12449080, .86515047E-01, .39541246E-04
-.22593056E-03, -.36875461E-03, .55264311E-04, .16634801E-08, .53617242E-03, .34053069E-05, .18630363E-05, .55088536E-02, .58776084E-02, .83751857, 1.7179863, 9.4005537, .12502144, .99291123E-01, .45909259E-04
-.21113447E-03, -.35759743E-03, .55264311E-04, .16630352E-08, .50274964E-03, .32331945E-05, .17693260E-05, .52337819E-02, .55913790E-02, .83730739, 1.7175586, 9.4005537, .12559180, .99758439E-01, .46105601E-04
-.19279431E-03, -.32402400E-03, .55264311E-04, .16626288E-08, .48122893E-03, .28546117E-05, .15625357E-05, .46241125E-02, .49481364E-02, .83711463, 1.7171685, 9.4005537, .12604803, .87675959E-01, .39885777E-04
-.52000014E-04, -.32589457E-03, .55264311E-04, .16623551E-08, .53539537E-04, .27987658E-05, .15322128E-05, .45363409E-02, .48622363E-02, .83706266, 1.7170632, 9.4005537, .12645543, .44001091E-01, .19800787E-04
-.17389258E-03, -.33307320E-03, .55264311E-04, .16621700E-08, .41507435E-03, .27885151E-05, .15267735E-05, .45222351E-02, .48553082E-02, .83688861, 1.7167107, 9.4005537, .12709615, .10099310, .45001070E-04
-.16844420E-03, -.35978592E-03, .55264311E-04, .16618026E-08, .37172306E-03, .29485245E-05, .16147302E-05, .47846986E-02, .51444839E-02, .83672017, 1.7163696, 9.4005537, .12770790, .95215969E-01, .41945361E-04
-.21190410E-03, -.35190815E-03, .55264311E-04, .16614499E-08, .51118783E-03, .28227348E-05, .15461717E-05, .45834561E-02, .49353652E-02, .83650827, 1.7159406, 9.4005537, .12822036, .10195864, .44128130E-04
-.42889365E-04, -.33782137E-03, .55264311E-04, .16611519E-08, .14202687E-04, .26524465E-05, .14531469E-05, .43094796E-02, .46473006E-02, .83646554, 1.7158542, 9.4005537, .12833671, .12782213E-01, .55016185E-05
-.61206993E-04, -.32393128E-03, .55264311E-04, .16610562E-08, .83679239E-04, .24742360E-05, .13555912E-05, .40221154E-02, .43460466E-02, .83640432, 1.7157302, 9.4005537, .12857245, .32002442E-01, .13674838E-04
-.92100760E-04, -.31372375E-03, .55264311E-04, .16609242E-08, .18747558E-03, .23348919E-05, .12793478E-05, .37976857E-02, .41114097E-02, .83631229, 1.7155439, 9.4005537, .12934121, .96385121E-01, .40691910E-04
-.70346205E-03, -.68751827E-03, .55264311E-04, .66714938E-06, .16596206E-02, .50271997E-05, .27558144E-05, .81837643E-02, .88712834E-02, .83560884, 1.7141194, 9.4005537, .12942187, .15491138, .73457726E-04
-.92945027E-03, -.89638925E-03, .55264311E-04, .77907574E-08, .21334826E-02, .65880113E-05, .36148874E-05, .10736750E-01, .11633140E-01, .83467919, 1.7122369, 9.4005537, .12902281, .15474260, .77969169E-04
-.94499637E-03, -.93574368E-03, .55264311E-04, .16661852E-08, .21408487E-02, .69546309E-05, .38202616E-05, .11348340E-01, .12284083E-01, .83373427, 1.7103236, 9.4005537, .12859850, .15444317, .77883000E-04
-.99359301E-03, -.10181752E-02, .55264311E-04, .16624422E-08, .22047409E-02, .76949827E-05, .42317401E-05, .12571803E-01, .13589981E-01, .83274066, 1.7083114, 9.4005537, .12808107, .15413578, .77609562E-04
-.55766013E-03, -.92105346E-03, .55264311E-04, .16590774E-08, .98376884E-03, .70974943E-05, .39070637E-05, .11608073E-01, .12529128E-01, .83218288, 1.7071817, 9.4005537, .12849472, .12838732, .64290558E-04
-.39586594E-03, -.78081200E-03, .55264311E-04, .16568903E-08, .63561415E-03, .60624925E-05, .33389188E-05, .99219922E-02, .10702804E-01, .83178693, 1.7063800, 9.4005537, .12902325, .10320466, .51016879E-04
-.19495550E-03, -.74754597E-03, .55264311E-04, .16550952E-08, .61353363E-04, .58126211E-05, .32025764E-05, .95190927E-02, .10266639E-01, .83159196, 1.7059852, 9.4005537, .12947223, .45335758E-01, .22235448E-04
-.31267121E-03, -.66094601E-03, .55264311E-04, .16537255E-08, .50475978E-03, .51186562E-05, .28210482E-05, .83874920E-02, .90484368E-02, .83127922, 1.7053518, 9.4005537, .12961510, .58449801E-01, .28345508E-04
