.0000000, .96255422E-01, .96255422E-01
.0000000, .96158862E-01, .96158862E-01
.0000000, .95814899E-01, .95814899E-01
.0000000, .95699601E-01, .95699601E-01
.0000000, .95388323E-01, .95388323E-01
.0000000, .95314138E-01, .95314138E-01
.0000000, .95207781E-01, .95207781E-01
.54218103E-05, .98954305E-01, .98948881E-01
.98434016E-01, .99442340E-01, .10083243E-02
.25652134, .99429369E-01, -.15709198
.25997823, .99518374E-01, -.16045986
.31516799, .99888347E-01, -.21527964
.34306985, .10027474, -.24279511
.31775051, .10073747, -.21701305
.27504557, .10120115, -.17384443
.23347926, .10146262, -.13201664
.0000000, .96264400E-01, .96264400E-01
.0000000, .96189901E-01, .96189901E-01
.0000000, .96116252E-01, .96116252E-01
.0000000, .96043378E-01, .96043378E-01
.0000000, .95971070E-01, .95971070E-01
.0000000, .95899321E-01, .95899321E-01
.0000000, .95828220E-01, .95828220E-01
.0000000, .95727630E-01, .95727630E-01
.0000000, .95435575E-01, .95435575E-01
.0000000, .95396139E-01, .95396139E-01
.0000000, .95474966E-01, .95474966E-01
.0000000, .95381364E-01, .95381364E-01
.0000000, .95122352E-01, .95122352E-01
.0000000, .95041789E-01, .95041789E-01
.0000000, .94930470E-01, .94930470E-01
.58062403E-02, .99082544E-01, .93276307E-01
.13571894, .99518999E-01, -.36199942E-01
.35146418, .99721208E-01, -.25174296
.41508383, .11687465, -.29820919
.39817280, .11149860, -.28667420
.42017922, .11275066, -.30742857
.38209051, .10839658, -.27369392
.32217064, .10485654, -.21731409
.29952791, .10144461, -.19808331
.0000000, .95771074E-01, .95771074E-01
.0000000, .95633037E-01, .95633037E-01
.0000000, .95548131E-01, .95548131E-01
.0000000, .95464215E-01, .95464215E-01
.0000000, .95381238E-01, .95381238E-01
.0000000, .95299028E-01, .95299028E-01
.0000000, .95220618E-01, .95220618E-01
.0000000, .95252715E-01, .95252715E-01
.0000000, .95342338E-01, .95342338E-01
.0000000, .95275119E-01, .95275119E-01
.0000000, .95196813E-01, .95196813E-01
.0000000, .95119342E-01, .95119342E-01
.0000000, .95253304E-01, .95253304E-01
.0000000, .95263049E-01, .95263049E-01
.0000000, .95148519E-01, .95148519E-01
.23296732E-01, .99730588E-01, .76433852E-01
.19592312, .10030074, -.95622376E-01
.41732770, .11874355, -.29858416
.46494043, .12527142, -.33966899
.49321845, .10483689, -.38838157
.50364393, .10664983, -.39699411
.44281223, .14620325, -.29660898
.0000000, .10383131, .10383131
.0000000, .10380526, .10380526
.0000000, .10846482, .10846482
.0000000, .13105968, .13105968
.0000000, .10945453, .10945453
.0000000, .10656364, .10656364
.0000000, .13031316, .13031316
.0000000, .10994446, .10994446
.0000000, .10652345, .10652345
.0000000, .11699480, .11699480
.0000000, .11796826, .11796826
.0000000, .11605126, .11605126
.0000000, .11864193, .11864193
.0000000, .11231051, .11231051
.0000000, .11441420, .11441420
.0000000, .11321046, .11321046
.0000000, .11963142, .11963142
.48666637E-01, .12191667, .73250026E-01
.24181084, .12368211, -.11812873
.49229097, .13310820, -.35918278
.53208452, .12182377, -.41026074
