.0000000, .11421839, .11421839
.0000000, .11413581, .11413581
.0000000, .11391521, .11391521
.0000000, .11382249, .11382249
.0000000, .11361919, .11361919
.0000000, .11354697, .11354697
.0000000, .11343085, .11343085
.65197391E-05, .11721783, .11721131
.94596036E-01, .11767028, .23074247E-01
.25023720, .11757620, -.13266098
.25345731, .11760774, -.13584957
.30740511, .11798200, -.18942311
.33451176, .11819161, -.21632014
.31020579, .11851814, -.19168764
.26914990, .11889583, -.15025407
.22833937, .11913829, -.10920109
.0000000, .11395741, .11395741
.0000000, .11388161, .11388161
.0000000, .11380678, .11380678
.0000000, .11373270, .11373270
.0000000, .11365922, .11365922
.0000000, .11358633, .11358633
.0000000, .11351410, .11351410
.0000000, .11342572, .11342572
.0000000, .11323076, .11323076
.0000000, .11317716, .11317716
.0000000, .11318966, .11318966
.0000000, .11310603, .11310603
.0000000, .11293060, .11293060
.0000000, .11285464, .11285464
.0000000, .11273374, .11273374
.58222790E-02, .11685400, .11103173
.13042167, .11725572, -.13165951E-01
.34280494, .11729361, -.22551133
.40485686, .13423964, -.27061722
.38836843, .12924865, -.25911978
.40983000, .13060005, -.27922994
.37218672, .12451148, -.24767524
.31504744, .12185278, -.19319466
.29263985, .11846546, -.17417440
.0000000, .11294077, .11294077
.0000000, .11282344, .11282344
.0000000, .11273640, .11273640
.0000000, .11265038, .11265038
.0000000, .11256537, .11256537
.0000000, .11248118, .11248118
.0000000, .11239952, .11239952
.0000000, .11237972, .11237972
.0000000, .11239228, .11239228
.0000000, .11231802, .11231802
.0000000, .11223799, .11223799
.0000000, .11215885, .11215885
.0000000, .11219706, .11219706
.0000000, .11216665, .11216665
.0000000, .11204345, .11204345
.23256525E-01, .11657007, .93313545E-01
.18779749, .11700562, -.70791870E-01
.40701520, .13499427, -.27202094
.45345491, .14295854, -.31049639
.48104158, .12079080, -.36025077
.49030840, .12124199, -.36906642
.43203920, .15692946, -.27510974
.0000000, .11808059, .11808059
.0000000, .11684247, .11684247
.0000000, .12433004, .12433004
.0000000, .14277163, .14277163
.0000000, .12247957, .12247957
.0000000, .11830414, .11830414
.0000000, .14101855, .14101855
.0000000, .12326869, .12326869
.0000000, .11800408, .11800408
.0000000, .12800017, .12800017
.0000000, .12896802, .12896802
.0000000, .12692642, .12692642
.0000000, .12935992, .12935992
.0000000, .12301464, .12301464
.0000000, .12503634, .12503634
.0000000, .12374896, .12374896
.0000000, .12994061, .12994061
.48530035E-01, .13207248, .83542444E-01
.23259377, .13357729, -.99016488E-01
.48023683, .14237605, -.33786076
.51898003, .12946588, -.38951415
.47620696, .12521306, -.35099390
.50527191, .15076827, -.35450363
.54707539, .13037139, -.41670400
.54497933, .12588161, -.41909772
.38408512, .14909305, -.23499207
.0000000, .13434486, .13434486
.0000000, .12223249, .12223249
.0000000, .12941514, .12941514
.0000000, .14592686, .14592686
.0000000, .12553495, .12553495
.0000000, .12069527, .12069527
.0000000, .13666931, .13666931
.0000000, .13385376, .13385376
.0000000, .12416065, .12416065
.0000000, .12935907, .12935907
.0000000, .13128921, .13128921
