.0000000, .98329745E-01, .98329745E-01
.0000000, .98246463E-01, .98246463E-01
.0000000, .98006219E-01, .98006219E-01
.0000000, .97911291E-01, .97911291E-01
.0000000, .97693548E-01, .97693548E-01
.0000000, .97625554E-01, .97625554E-01
.0000000, .97521603E-01, .97521603E-01
.10289710E-04, .10130609, .10129580
.83480142E-01, .10177900, .18298857E-01
.22864196, .10170779, -.12693417
.23166808, .10174388, -.12992421
.34744722, .10203056, -.24541666
.37808734, .10232407, -.27576327
.35168529, .10273442, -.24895087
.24920985, .10319862, -.14601123
.21053788, .10342415, -.10711373
.0000000, .98201022E-01, .98201022E-01
.0000000, .98127089E-01, .98127089E-01
.0000000, .98053940E-01, .98053940E-01
.0000000, .97981542E-01, .97981542E-01
.0000000, .97909734E-01, .97909734E-01
.0000000, .97838521E-01, .97838521E-01
.0000000, .97767927E-01, .97767927E-01
.0000000, .97678870E-01, .97678870E-01
.0000000, .97468629E-01, .97468629E-01
.0000000, .97418860E-01, .97418860E-01
.0000000, .97444870E-01, .97444870E-01
.0000000, .97361967E-01, .97361967E-01
.0000000, .97174093E-01, .97174093E-01
.0000000, .97099856E-01, .97099856E-01
.0000000, .96990749E-01, .96990749E-01
.57562548E-02, .10113078, .95374532E-01
.11502706, .10155351, -.13473541E-01
.31330767, .10162233, -.21168534
.36979789, .11850181, -.25129607
.43900180, .11250882, -.32649297
.46327463, .11139610, -.35187852
.41966656, .10959380, -.31007275
.29067865, .10643569, -.18424296
.26901656, .10298200, -.16603456
.0000000, .97376168E-01, .97376168E-01
.0000000, .97256698E-01, .97256698E-01
.0000000, .97171277E-01, .97171277E-01
.0000000, .97086832E-01, .97086832E-01
.0000000, .97003430E-01, .97003430E-01
.0000000, .96920855E-01, .96920855E-01
.0000000, .96841052E-01, .96841052E-01
.0000000, .96831389E-01, .96831389E-01
.0000000, .96858323E-01, .96858323E-01
.0000000, .96786581E-01, .96786581E-01
.0000000, .96708186E-01, .96708186E-01
.0000000, .96630648E-01, .96630648E-01
.0000000, .96686617E-01, .96686617E-01
.0000000, .96664540E-01, .96664540E-01
.0000000, .96551105E-01, .96551105E-01
.22719631E-01, .10110524, .78385606E-01
.16550183, .10157384, -.63927993E-01
.37179857, .11956348, -.25223508
.41404229, .12480326, -.28923905
.54393196, .10516047, -.43877149
.54837543, .10613243, -.44224298
.49090904, .14172572, -.34918332
.0000000, .10293328, .10293328
.0000000, .10197903, .10197903
.0000000, .10636315, .10636315
.0000000, .12837669, .12837669
.0000000, .10655876, .10655876
.0000000, .10319649, .10319649
.0000000, .12580130, .12580130
.0000000, .10818453, .10818453
.0000000, .10317795, .10317795
.0000000, .11336123, .11336123
.0000000, .11461761, .11461761
.0000000, .11252225, .11252225
.0000000, .11497997, .11497997
.0000000, .10861799, .10861799
.0000000, .11071925, .11071925
.0000000, .10943536, .10943536
.0000000, .11571778, .11571778
.47309123E-01, .11775747, .70448346E-01
.20539251, .11834364, -.87048866E-01
.43840474, .12519303, -.31321171
.47368571, .11374941, -.35993630
.54079163, .11215018, -.42864144
.57465905, .13840421, -.43625486
.61926848, .11379117, -.50547731
.49534401, .11134365, -.38400036
.35117379, .13210776, -.21906602
.0000000, .12645662, .12645662
.0000000, .10785507, .10785507
.0000000, .10833385, .10833385
.0000000, .13211885, .13211885
.0000000, .11066112, .11066112
.0000000, .10631366, .10631366
.0000000, .12259510, .12259510
.0000000, .11946900, .11946900
.0000000, .10892256, .10892256
.0000000, .11451026, .11451026
.0000000, .11746775, .11746775
.0000000, .11595440, .11595440
.0000000, .11590335, .11590335
.0000000, .11726516, .11726516
.0000000, .11804407, .11804407
.0000000, .11406987, .11406987
.18205875, .11521788, -.66840872E-01
.0000000, .11524558, .11524558
.34415275, .11758804, -.22656471
.44115978, .11762744, -.32353234
.38709399, .11616635, -.27092764
.0000000, .11262900, .11262900
.0000000, .11300363, .11300363
.0000000, .11224815, .11224815
.0000000, .11219131, .11219131
.0000000, .11102811, .11102811
.0000000, .11058620, .11058620
.0000000, .11023135, .11023135
.0000000, .10870997, .10870997
.0000000, .10763362, .10763362
.0000000, .10665415, .10665415
.0000000, .10488082, .10488082
.0000000, .10166386, .10166386
.0000000, .10147712, .10147712
.0000000, .10107046, .10107046
.0000000, .10083364, .10083364
.0000000, .10064947, .10064947
.0000000, .10047317, .10047317
.0000000, .10024369, .10024369
.26765881E-01, .10245578, .75689897E-01
.15230079, .10252486, -.49775928E-01
.30056578, .10241617, -.19814961
.33765310, .10628733, -.23136577
.42915803, .10803136, -.32112667
.43670112, .10960845, -.32709268
.44469297, .10783778, -.33685517
.27430835, .10718645, -.16712190
.0000000, .10187793, .10187793
.0000000, .10007042, .10007042
.0000000, .99966072E-01, .99966072E-01
.0000000, .99703312E-01, .99703312E-01
.0000000, .99477135E-01, .99477135E-01
.0000000, .99583700E-01, .99583700E-01
.0000000, .99340200E-01, .99340200E-01
.0000000, .99034794E-01, .99034794E-01
.0000000, .98742545E-01, .98742545E-01
.0000000, .98474562E-01, .98474562E-01
.0000000, .98200843E-01, .98200843E-01
.0000000, .97942211E-01, .97942211E-01
.0000000, .97665988E-01, .97665988E-01
.0000000, .97385101E-01, .97385101E-01
.0000000, .97049378E-01, .97049378E-01
.0000000, .96671313E-01, .96671313E-01
.23470812E-01, .99321783E-01, .75850971E-01
.13745922, .99271990E-01, -.38187228E-01
.28867039, .98983556E-01, -.18968683
.39711615, .10066874, -.29644740
.39519662, .10052343, -.29467317
.40841222, .10304010, -.30537212
.41458392, .99362224E-01, -.31522170
.30461967, .99609785E-01, -.20500988
.24000339, .99698059E-01, -.14030534
