.0000000, .99313289E-01, .99313289E-01
.0000000, .99228725E-01, .99228725E-01
.0000000, .98978683E-01, .98978683E-01
.0000000, .98881833E-01, .98881833E-01
.0000000, .98653138E-01, .98653138E-01
.0000000, .98582409E-01, .98582409E-01
.0000000, .98475620E-01, .98475620E-01
.59589456E-05, .10225992, .10225396
.93112931E-01, .10273514, .96222088E-02
.24512246, .10268046, -.14244200
.24828677, .10274473, -.14554204
.30114043, .10310024, -.19804019
.32770443, .10337387, -.22433056
.30383229, .10374238, -.20008992
.26389992, .10413711, -.15976281
.22431600, .10438199, -.11993401
.0000000, .99218130E-01, .99218130E-01
.0000000, .99145018E-01, .99145018E-01
.0000000, .99072732E-01, .99072732E-01
.0000000, .99001244E-01, .99001244E-01
.0000000, .98930277E-01, .98930277E-01
.0000000, .98859929E-01, .98859929E-01
.0000000, .98790169E-01, .98790169E-01
.0000000, .98700911E-01, .98700911E-01
.0000000, .98483674E-01, .98483674E-01
.0000000, .98435812E-01, .98435812E-01
.0000000, .98467119E-01, .98467119E-01
.0000000, .98383129E-01, .98383129E-01
.0000000, .98188750E-01, .98188750E-01
.0000000, .98113783E-01, .98113783E-01
.0000000, .98002583E-01, .98002583E-01
.56538209E-02, .10211704, .96463218E-01
.12837091, .10254068, -.25830232E-01
.33581603, .10263892, -.23317711
.39661503, .11952858, -.27708644
.38045946, .11468527, -.26577419
.40149516, .11689010, -.28460506
.36480457, .11014086, -.25466371
.30887061, .10736447, -.20150614
.28754386, .10400152, -.18354234
.0000000, .98489136E-01, .98489136E-01
.0000000, .98370150E-01, .98370150E-01
.0000000, .98287091E-01, .98287091E-01
.0000000, .98204993E-01, .98204993E-01
.0000000, .98123819E-01, .98123819E-01
.0000000, .98043412E-01, .98043412E-01
.0000000, .97965829E-01, .97965829E-01
.0000000, .97962327E-01, .97962327E-01
.0000000, .97997449E-01, .97997449E-01
.0000000, .97928092E-01, .97928092E-01
.0000000, .97851589E-01, .97851589E-01
.0000000, .97775921E-01, .97775921E-01
.0000000, .97841345E-01, .97841345E-01
.0000000, .97824112E-01, .97824112E-01
.0000000, .97710565E-01, .97710565E-01
.22620063E-01, .10221294, .79592869E-01
.18485282, .10269238, -.82160443E-01
.39872673, .12058947, -.27813727
.44422543, .12888679, -.31533864
.47129178, .10673691, -.36455488
.48105586, .10748448, -.37357137
.42479998, .14502352, -.27977645
.0000000, .10422428, .10422428
.0000000, .10349118, .10349118
.0000000, .10987359, .10987359
.0000000, .12942097, .12942097
.0000000, .10967560, .10967560
.0000000, .10564025, .10564025
.0000000, .12831986, .12831986
.0000000, .11002307, .11002307
.0000000, .10532882, .10532882
.0000000, .11519696, .11519696
.0000000, .11604366, .11604366
.0000000, .11409389, .11409389
.0000000, .11650874, .11650874
.0000000, .11029873, .11029873
.0000000, .11228789, .11228789
.0000000, .11104690, .11104690
.0000000, .11719754, .11719754
.47300253E-01, .11939019, .72089940E-01
.22899017, .12107676, -.10791341
.47052950, .13004768, -.34048182
.50853223, .12093693, -.38759530
.46815723, .11228288, -.35587436
.49613026, .13039638, -.36573386
.53712243, .13728081, -.39984161
