.0000000, .88359192E-01, .88359192E-01
.0000000, .88273749E-01, .88273749E-01
.0000000, .88002667E-01, .88002667E-01
.0000000, .87903365E-01, .87903365E-01
.0000000, .87656721E-01, .87656721E-01
.0000000, .87587841E-01, .87587841E-01
.0000000, .87488592E-01, .87488592E-01
.60333041E-05, .91271013E-01, .91264978E-01
.97183608E-01, .91763206E-01, -.54204017E-02
.25530452, .91745205E-01, -.16355932
.25875375, .91853820E-01, -.16689992
.31365013, .92216089E-01, -.22143404
.34130412, .92561476E-01, -.24874264
.31636253, .92988148E-01, -.22337438
.27404004, .93421184E-01, -.18061885
.23243693, .93688682E-01, -.13874824
.0000000, .88499099E-01, .88499099E-01
.0000000, .88427767E-01, .88427767E-01
.0000000, .88357233E-01, .88357233E-01
.0000000, .88287428E-01, .88287428E-01
.0000000, .88218190E-01, .88218190E-01
.0000000, .88149518E-01, .88149518E-01
.0000000, .88081457E-01, .88081457E-01
.0000000, .87991379E-01, .87991379E-01
.0000000, .87757632E-01, .87757632E-01
.0000000, .87713860E-01, .87713860E-01
.0000000, .87759033E-01, .87759033E-01
.0000000, .87674752E-01, .87674752E-01
.0000000, .87466381E-01, .87466381E-01
.0000000, .87392099E-01, .87392099E-01
.0000000, .87288067E-01, .87288067E-01
.58622430E-02, .91440871E-01, .85578628E-01
.13399068, .91885380E-01, -.42105295E-01
.34976411, .92037648E-01, -.25772646
.41307187, .10916206, -.30390981
.39624608, .10515086, -.29109523
.41814196, .11146104, -.30668092
.37995073, .10081949, -.27913123
.32090527, .97065650E-01, -.22383961
.29804116, .93687862E-01, -.20435330
.0000000, .88094689E-01, .88094689E-01
.0000000, .87973453E-01, .87973453E-01
.0000000, .87892383E-01, .87892383E-01
.0000000, .87812245E-01, .87812245E-01
.0000000, .87733001E-01, .87733001E-01
.0000000, .87654464E-01, .87654464E-01
.0000000, .87578982E-01, .87578982E-01
.0000000, .87586656E-01, .87586656E-01
.0000000, .87637678E-01, .87637678E-01
.0000000, .87571062E-01, .87571062E-01
.0000000, .87496310E-01, .87496310E-01
.0000000, .87422349E-01, .87422349E-01
.0000000, .87507159E-01, .87507159E-01
.0000000, .87498888E-01, .87498888E-01
.0000000, .87391660E-01, .87391660E-01
.23464419E-01, .91964811E-01, .68500392E-01
.19294131, .92484511E-01, -.10045680
.41529214, .11075643, -.30453572
.46267167, .12170165, -.34097001
.49080616, .97263806E-01, -.39354235
.50057089, .98228678E-01, -.40234220
.44026446, .13686356, -.30340090
.0000000, .94671980E-01, .94671980E-01
.0000000, .94191611E-01, .94191611E-01
.0000000, .11507750, .11507750
.0000000, .11471096, .11471096
.0000000, .96986145E-01, .96986145E-01
.0000000, .10395305, .10395305
.0000000, .11973762, .11973762
.0000000, .10230119, .10230119
.0000000, .97631700E-01, .97631700E-01
.0000000, .10630974, .10630974
.0000000, .10720093, .10720093
